user_id,liked_categories,price_preference,activity_level
user_436,"['Food Vendor', 'Tailor Shop', 'Motorbike Repair', 'Pharmacy', 'Electronics Store', 'Barbershop', 'Bakery', 'Mobile Money Agent']",mid,medium
user_437,"['Cobbler', 'General Shop', 'Church', 'Pharmacy', 'Electronics Store', 'Car Wash', 'Hardware Kiosk', 'Mobile Money Agent', 'Bakery', 'Motorbike Repair', 'Hardware', 'Food Vendor']",budget,high
user_438,"['Tailor Shop', 'Salon', 'Mobile Money Agent', 'Bakery', 'Hardware', 'Barbershop', 'General Shop', 'Motorbike Repair', 'Pharmacy', 'Car Wash', 'Electronics Store', 'Food Vendor']",budget,medium
user_439,"['Church', 'Car Wash', 'Bakery', 'Mobile Money Agent', 'Food Vendor', 'General Shop', 'Motorbike Repair', 'Salon', 'Barbershop']",premium,medium
user_440,"['Motorbike Repair', 'Bakery', 'Tailor Shop', 'Church', 'Hardware Kiosk', 'Cobbler', 'Salon', 'General Shop', 'Pharmacy']",budget,low
user_441,"['Church', 'Bakery', 'Car Wash', 'General Shop', 'Food Vendor', 'Tailor Shop', 'Mobile Money Agent', 'Cobbler', 'Barbershop', 'Hardware']",budget,low
user_442,"['Car Wash', 'Hardware', 'Barbershop', 'Bakery', 'Church', 'Pharmacy', 'Hardware Kiosk', 'Motorbike Repair']",mid,high
user_443,"['Mobile Money Agent', 'Hardware Kiosk', 'Hardware', 'Car Wash', 'Cobbler', 'Church', 'Electronics Store', 'Pharmacy', 'Bakery', 'General Shop']",mid,high
user_444,"['Hardware Kiosk', 'Electronics Store', 'Car Wash', 'Mobile Money Agent', 'Food Vendor', 'Bakery', 'Hardware', 'Church', 'Pharmacy', 'Salon', 'Barbershop']",mid,low
user_445,"['Barbershop', 'Tailor Shop', 'Food Vendor', 'Pharmacy', 'Hardware Kiosk', 'Salon', 'Mobile Money Agent', 'Electronics Store']",mid,medium
user_446,"['Bakery', 'Hardware Kiosk', 'Pharmacy', 'Electronics Store', 'Church', 'Food Vendor', 'Mobile Money Agent', 'Barbershop', 'General Shop', 'Salon', 'Hardware', 'Motorbike Repair']",premium,low
user_447,"['Barbershop', 'Pharmacy', 'Tailor Shop', 'Motorbike Repair', 'Mobile Money Agent', 'Salon', 'Hardware', 'General Shop', 'Bakery', 'Electronics Store', 'Car Wash', 'Hardware Kiosk']",budget,high
user_448,"['Electronics Store', 'Cobbler', 'Salon', 'Tailor Shop', 'Barbershop', 'Pharmacy', 'Mobile Money Agent', 'Hardware Kiosk', 'Bakery', 'Car Wash']",mid,medium
user_449,"['General Shop', 'Tailor Shop', 'Food Vendor', 'Church', 'Mobile Money Agent', 'Cobbler', 'Pharmacy', 'Barbershop', 'Hardware']",budget,medium
user_450,"['General Shop', 'Salon', 'Mobile Money Agent', 'Food Vendor', 'Tailor Shop', 'Hardware Kiosk', 'Pharmacy', 'Bakery', 'Electronics Store', 'Barbershop', 'Car Wash', 'Hardware']",mid,medium
user_451,"['Pharmacy', 'Barbershop', 'General Shop', 'Church', 'Motorbike Repair', 'Electronics Store', 'Mobile Money Agent', 'Salon', 'Food Vendor']",premium,medium
user_452,"['Hardware', 'Electronics Store', 'Pharmacy', 'General Shop', 'Food Vendor', 'Car Wash', 'Hardware Kiosk', 'Barbershop', 'Church', 'Motorbike Repair']",mid,medium
user_453,"['Tailor Shop', 'Cobbler', 'Electronics Store', 'Pharmacy', 'Food Vendor', 'Bakery', 'General Shop', 'Mobile Money Agent', 'Church', 'Salon']",premium,high
user_454,"['Mobile Money Agent', 'Hardware Kiosk', 'Motorbike Repair', 'Car Wash', 'Electronics Store', 'Cobbler', 'Church', 'Salon', 'Tailor Shop', 'Barbershop', 'General Shop', 'Food Vendor']",budget,medium
user_455,"['Pharmacy', 'Church', 'Food Vendor', 'Bakery', 'Hardware', 'Mobile Money Agent', 'Motorbike Repair', 'General Shop', 'Salon', 'Cobbler', 'Barbershop']",mid,medium
user_456,"['Food Vendor', 'Barbershop', 'Hardware', 'Cobbler', 'Tailor Shop', 'Motorbike Repair', 'Car Wash', 'Pharmacy']",budget,high
user_457,"['Barbershop', 'Car Wash', 'Bakery', 'Electronics Store', 'Tailor Shop', 'Salon', 'General Shop', 'Food Vendor', 'Pharmacy', 'Cobbler', 'Hardware Kiosk']",mid,medium
user_458,"['Salon', 'General Shop', 'Church', 'Electronics Store', 'Hardware', 'Bakery', 'Motorbike Repair', 'Food Vendor']",budget,high
user_459,"['Cobbler', 'Church', 'Food Vendor', 'Bakery', 'Motorbike Repair', 'Tailor Shop', 'Car Wash', 'General Shop']",mid,medium
user_460,"['Motorbike Repair', 'General Shop', 'Food Vendor', 'Pharmacy', 'Electronics Store', 'Bakery', 'Barbershop', 'Tailor Shop', 'Cobbler']",budget,medium
user_461,"['Car Wash', 'Food Vendor', 'Mobile Money Agent', 'Barbershop', 'Motorbike Repair', 'Church', 'Salon', 'Pharmacy', 'Hardware Kiosk', 'General Shop', 'Bakery']",budget,medium
user_462,"['Mobile Money Agent', 'Pharmacy', 'General Shop', 'Hardware Kiosk', 'Electronics Store', 'Church', 'Motorbike Repair', 'Bakery', 'Salon', 'Food Vendor', 'Barbershop', 'Cobbler']",budget,high
user_463,"['Salon', 'General Shop', 'Food Vendor', 'Barbershop', 'Motorbike Repair', 'Hardware Kiosk', 'Pharmacy', 'Car Wash', 'Church', 'Bakery']",mid,low
user_464,"['General Shop', 'Tailor Shop', 'Food Vendor', 'Barbershop', 'Motorbike Repair', 'Electronics Store', 'Cobbler', 'Church']",mid,high
user_465,"['Salon', 'Pharmacy', 'Car Wash', 'Hardware', 'Cobbler', 'Church', 'Food Vendor', 'General Shop', 'Bakery', 'Electronics Store', 'Motorbike Repair', 'Barbershop']",premium,medium
user_466,"['General Shop', 'Car Wash', 'Hardware Kiosk', 'Electronics Store', 'Food Vendor', 'Bakery', 'Church', 'Cobbler', 'Tailor Shop', 'Salon']",budget,medium
user_467,"['Barbershop', 'Bakery', 'Pharmacy', 'Food Vendor', 'Church', 'Motorbike Repair', 'Hardware Kiosk', 'Salon', 'General Shop']",budget,medium
user_468,"['Bakery', 'Church', 'Pharmacy', 'Hardware', 'Car Wash', 'Electronics Store', 'Barbershop', 'Motorbike Repair', 'General Shop', 'Food Vendor', 'Mobile Money Agent', 'Tailor Shop']",budget,medium
user_469,"['Electronics Store', 'Hardware Kiosk', 'Barbershop', 'Car Wash', 'Mobile Money Agent', 'Bakery', 'Hardware', 'Salon', 'Motorbike Repair', 'Pharmacy']",mid,high
user_470,"['Hardware Kiosk', 'Motorbike Repair', 'Electronics Store', 'Salon', 'Bakery', 'Church', 'Cobbler', 'Tailor Shop', 'Pharmacy', 'General Shop']",premium,medium
user_471,"['Pharmacy', 'Tailor Shop', 'Car Wash', 'Food Vendor', 'General Shop', 'Hardware', 'Barbershop', 'Bakery', 'Salon', 'Electronics Store', 'Cobbler']",mid,high
user_472,"['Salon', 'Cobbler', 'Hardware', 'General Shop', 'Electronics Store', 'Pharmacy', 'Mobile Money Agent', 'Barbershop']",mid,medium
user_473,"['Car Wash', 'Cobbler', 'Salon', 'Church', 'Hardware', 'Motorbike Repair', 'Pharmacy', 'Mobile Money Agent', 'Electronics Store']",budget,low
user_474,"['Hardware Kiosk', 'General Shop', 'Motorbike Repair', 'Salon', 'Church', 'Car Wash', 'Bakery', 'Mobile Money Agent']",budget,medium
user_475,"['General Shop', 'Electronics Store', 'Mobile Money Agent', 'Salon', 'Pharmacy', 'Hardware Kiosk', 'Hardware', 'Food Vendor', 'Church', 'Car Wash']",premium,high
user_476,"['General Shop', 'Tailor Shop', 'Pharmacy', 'Electronics Store', 'Car Wash', 'Motorbike Repair', 'Church', 'Hardware Kiosk', 'Food Vendor', 'Hardware', 'Mobile Money Agent', 'Barbershop']",budget,high
user_477,"['Salon', 'Motorbike Repair', 'Tailor Shop', 'Electronics Store', 'Car Wash', 'General Shop', 'Mobile Money Agent', 'Pharmacy', 'Hardware', 'Bakery']",mid,medium
user_478,"['Food Vendor', 'Electronics Store', 'Church', 'Motorbike Repair', 'General Shop', 'Hardware Kiosk', 'Bakery', 'Car Wash', 'Mobile Money Agent', 'Pharmacy', 'Barbershop']",budget,medium
user_479,"['Food Vendor', 'Electronics Store', 'Car Wash', 'Bakery', 'General Shop', 'Mobile Money Agent', 'Barbershop', 'Salon']",budget,medium
user_480,"['Tailor Shop', 'Hardware', 'Mobile Money Agent', 'General Shop', 'Church', 'Salon', 'Electronics Store', 'Cobbler', 'Hardware Kiosk']",budget,medium
user_481,"['Tailor Shop', 'Hardware', 'General Shop', 'Car Wash', 'Food Vendor', 'Church', 'Barbershop', 'Pharmacy', 'Cobbler', 'Mobile Money Agent']",budget,low
user_482,"['Food Vendor', 'General Shop', 'Tailor Shop', 'Motorbike Repair', 'Pharmacy', 'Electronics Store', 'Bakery', 'Church', 'Hardware Kiosk']",budget,medium
user_483,"['Church', 'General Shop', 'Electronics Store', 'Mobile Money Agent', 'Motorbike Repair', 'Bakery', 'Hardware Kiosk', 'Hardware']",mid,high
user_484,"['Salon', 'Bakery', 'Hardware Kiosk', 'Church', 'Car Wash', 'Cobbler', 'Food Vendor', 'Pharmacy', 'Motorbike Repair', 'Hardware', 'Barbershop', 'Electronics Store']",budget,high
user_485,"['Church', 'Barbershop', 'Car Wash', 'Bakery', 'Food Vendor', 'General Shop', 'Motorbike Repair', 'Cobbler', 'Tailor Shop']",premium,medium
user_486,"['Bakery', 'Electronics Store', 'Salon', 'Motorbike Repair', 'Tailor Shop', 'Mobile Money Agent', 'Cobbler', 'Food Vendor', 'Barbershop', 'General Shop']",mid,low
user_487,"['Hardware Kiosk', 'Barbershop', 'Car Wash', 'Electronics Store', 'General Shop', 'Tailor Shop', 'Church', 'Bakery', 'Food Vendor']",mid,high
user_488,"['Tailor Shop', 'Cobbler', 'Bakery', 'Pharmacy', 'Salon', 'Electronics Store', 'General Shop', 'Food Vendor', 'Motorbike Repair']",premium,high
user_489,"['Salon', 'Food Vendor', 'Church', 'Mobile Money Agent', 'Tailor Shop', 'Motorbike Repair', 'Car Wash', 'Cobbler', 'General Shop', 'Pharmacy']",budget,high
user_490,"['Electronics Store', 'Salon', 'Bakery', 'Mobile Money Agent', 'Church', 'Car Wash', 'Pharmacy', 'Hardware', 'Barbershop', 'General Shop', 'Tailor Shop', 'Cobbler']",mid,medium
user_491,"['Food Vendor', 'Hardware', 'Tailor Shop', 'Motorbike Repair', 'Cobbler', 'Bakery', 'Pharmacy', 'Hardware Kiosk', 'General Shop', 'Electronics Store', 'Mobile Money Agent']",premium,high
user_492,"['Pharmacy', 'Cobbler', 'General Shop', 'Bakery', 'Church', 'Food Vendor', 'Barbershop', 'Motorbike Repair', 'Car Wash', 'Tailor Shop', 'Electronics Store', 'Salon']",premium,medium
user_493,"['Car Wash', 'Pharmacy', 'General Shop', 'Motorbike Repair', 'Hardware Kiosk', 'Food Vendor', 'Mobile Money Agent', 'Cobbler', 'Bakery', 'Tailor Shop', 'Barbershop', 'Salon']",budget,medium
user_494,"['Mobile Money Agent', 'Motorbike Repair', 'Food Vendor', 'Hardware', 'Car Wash', 'Electronics Store', 'Tailor Shop', 'Pharmacy']",budget,low
user_495,"['Tailor Shop', 'Cobbler', 'Barbershop', 'Car Wash', 'Electronics Store', 'Church', 'Hardware Kiosk', 'Salon', 'Pharmacy', 'Bakery', 'Motorbike Repair', 'Hardware']",mid,medium
user_496,"['General Shop', 'Barbershop', 'Bakery', 'Salon', 'Mobile Money Agent', 'Pharmacy', 'Car Wash', 'Food Vendor', 'Tailor Shop', 'Electronics Store', 'Cobbler']",mid,medium
user_497,"['Bakery', 'Food Vendor', 'General Shop', 'Electronics Store', 'Hardware Kiosk', 'Pharmacy', 'Barbershop', 'Motorbike Repair', 'Salon', 'Cobbler', 'Tailor Shop', 'Hardware']",budget,medium
user_498,"['Salon', 'Mobile Money Agent', 'General Shop', 'Pharmacy', 'Car Wash', 'Church', 'Barbershop', 'Hardware', 'Bakery', 'Cobbler', 'Motorbike Repair']",budget,medium
user_499,"['Electronics Store', 'Hardware', 'Bakery', 'Barbershop', 'Car Wash', 'Salon', 'Food Vendor', 'Hardware Kiosk', 'Motorbike Repair', 'Cobbler', 'General Shop', 'Mobile Money Agent']",budget,medium
user_500,"['Salon', 'Tailor Shop', 'Bakery', 'Electronics Store', 'Car Wash', 'General Shop', 'Church', 'Food Vendor', 'Barbershop', 'Pharmacy']",mid,high
